,lon,lat,NDVI diff skew
0,-14.990847123734998,16.65520833668499,1.900498698078631
1,-14.992930457064997,16.65104167002499,1.1357077278535106
2,-14.947097123804998,16.63437500338499,1.4922343034065457
3,-14.867930457264997,16.63020833672499,1.8411998863452061
4,-15.051263790304997,16.62604167006499,1.856942496041741
5,-15.067930456944996,16.62395833673499,1.0111115151528518
6,-14.872097123924997,16.62187500340499,1.180954099645186
7,-15.011680457034997,16.61770833674499,1.0385477365854494
8,-14.928347123834996,16.61562500341499,0.5127205614560605
9,-14.903347123874997,16.61562500341499,0.889604462815389
10,-14.922097123844997,16.59062500345499,1.2354664549257597
11,-14.974180457094997,16.58854167012499,1.879668976914435
12,-14.553347124434996,16.58854167012499,1.60445370306758
13,-14.984597123744997,16.584375003464988,0.6511056127282523
14,-14.951263790464997,16.584375003464988,0.8911811507721183
15,-15.461680456314998,16.58229167013499,0.8623129472171326
16,-14.972097123764996,16.58229167013499,0.8059512469231811
17,-14.863763790604997,16.58229167013499,1.5038910502666458
18,-15.463763789644997,16.58020833680499,0.9044766026203473
19,-15.459597122984997,16.58020833680499,0.8060921827055342
20,-15.470013789634997,16.57812500347499,1.1000880236242618
21,-15.461680456314998,16.57604167014499,0.8953229351031146
22,-15.457513789654996,16.57604167014499,0.8890281547233089
23,-15.480430456284997,16.57395833681499,1.0345919131092736
24,-15.486680456274996,16.57187500348499,0.9006363063023026
25,-15.478347122954997,16.57187500348499,0.9433431832022446
26,-15.467930456304996,16.57187500348499,1.4904009730021759
27,-15.011680457034997,16.57187500348499,1.0099730417991224
28,-14.974180457094997,16.57187500348499,1.196912629946552
29,-15.480430456284997,16.569791670154988,0.8952441050117046
30,-14.990847123734998,16.569791670154988,1.1393610692458613
31,-14.961680457114998,16.569791670154988,0.750204761955176
32,-15.465847122974997,16.56770833682499,0.9079684938031275
33,-15.459597122984997,16.56770833682499,1.132586891284808
34,-15.315847123214997,16.56770833682499,1.2669901769306207
35,-14.963763790444997,16.56770833682499,0.841421112049548
36,-15.480430456284997,16.56562500349499,0.8741557350130845
37,-14.995013790394998,16.56562500349499,0.9391406097289771
38,-14.282513791534997,16.56562500349499,2.0774238708875634
39,-15.480430456284997,16.56145833683499,1.0239463478990527
40,-15.457513789654996,16.56145833683499,0.5962058697878886
41,-15.320013789874997,16.56145833683499,1.6174380413392948
42,-15.467930456304996,16.55937500350499,0.7630878790871856
43,-15.270013789954998,16.55937500350499,1.839286515600415
44,-15.463763789644997,16.55729167017499,0.4984654519494876
45,-15.445013789674997,16.55729167017499,0.5008809925367538
46,-15.442930456344996,16.55729167017499,0.3418664486877384
47,-15.438763789684998,16.55729167017499,0.7176799543781407
48,-15.326263789864997,16.55729167017499,1.0413437431234052
49,-15.274180456614998,16.55729167017499,1.2675530690300123
50,-14.584597124384997,16.55729167017499,1.4021561114858176
51,-15.440847123014997,16.555208336844988,0.6482995202298812
52,-15.307513789894998,16.555208336844988,1.1530714628488188
53,-15.301263789904997,16.555208336844988,1.4059868596132497
54,-15.284597123264998,16.555208336844988,1.5226488725705807
55,-15.278347123274997,16.555208336844988,1.8137996780010532
56,-15.272097123284997,16.555208336844988,2.0762137563560334
57,-14.815847124014997,16.555208336844988,1.801499700895424
58,-14.649180457614996,16.555208336844988,1.0131065802598611
59,-15.484597122944997,16.55312500351499,1.1331354442975587
60,-15.480430456284997,16.55312500351499,0.9979730874889071
61,-14.657513790934997,16.55312500351499,0.9924543873782693
62,-15.482513789614996,16.55104167018499,1.2880807019698866
63,-15.465847122974997,16.55104167018499,0.7293045367880803
64,-14.763763790764997,16.55104167018499,1.2168042148183238
65,-14.761680457434997,16.55104167018499,1.3567337898995957
66,-15.480430456284997,16.54895833685499,1.0977514487165267
67,-15.474180456294997,16.54895833685499,1.8121994256563805
68,-15.442930456344996,16.54895833685499,1.0516685287608043
69,-15.353347123154997,16.54895833685499,1.2103291194428754
70,-15.307513789894998,16.54895833685499,1.2275290891317958
71,-15.272097123284997,16.54687500352499,1.2128477311173391
72,-15.449180456334997,16.54270833686499,0.762442959826234
73,-15.311680456554997,16.54270833686499,1.5380059355934328
74,-15.305430456564997,16.54270833686499,1.099642822493461
75,-15.274180456614998,16.54270833686499,1.473941867297595
76,-14.776263790744997,16.54270833686499,1.3678701929875543
77,-15.497097122924997,16.540625003534988,0.9647963929720185
78,-15.463763789644997,16.540625003534988,0.5329463709085686
79,-15.428347123034996,16.540625003534988,0.6531768674693735
80,-15.305430456564997,16.540625003534988,1.1154459325325878
81,-14.917930457184998,16.540625003534988,0.8862537785046386
82,-15.434597123024997,16.53854167020499,0.6881940770513079
83,-15.365847123134998,16.53854167020499,1.1533100186532281
84,-15.349180456494997,16.53854167020499,1.022938134575965
85,-15.238763790004997,16.53854167020499,1.0297673123761633
86,-15.165847123454997,16.53854167020499,1.6066674709830502
87,-15.488763789604997,16.53645833687499,0.6177826777265976
88,-15.463763789644997,16.53645833687499,0.3607843558141939
89,-15.432513789694998,16.53645833687499,0.7289060793737278
90,-15.207513790054996,16.53645833687499,0.8126172151688428
91,-15.395013789754998,16.53437500354499,1.1496086382429611
92,-15.005430457044998,16.53437500354499,0.9938849310921638
93,-16.132513788574997,16.53020833688499,1.0352291836608645
94,-15.461680456314998,16.53020833688499,1.1102607840288696
95,-15.453347122994998,16.53020833688499,0.4798970424380081
96,-15.951263788864997,16.526041670224988,1.211434548203383
97,-15.936680455554997,16.526041670224988,1.478384036003139
98,-15.503347122914997,16.526041670224988,0.845420114744099
99,-14.972097123764996,16.526041670224988,2.3857744453877396
100,-15.474180456294997,16.52395833689499,0.7262919974605325
101,-15.622097122724997,16.52187500356499,1.471042764685449
102,-15.497097122924997,16.52187500356499,0.7303349918366712
103,-15.495013789594998,16.52187500356499,0.8738973808627819
104,-15.492930456264997,16.52187500356499,0.9679264291169153
105,-14.455430457924997,16.52187500356499,0.7510389481807411
106,-15.497097122924997,16.51979167023499,0.6364428438525884
107,-15.495013789594998,16.51979167023499,0.568729744101948
108,-15.492930456264997,16.51979167023499,0.4033110721245434
109,-16.155430455204996,16.517708336904988,1.7892075024522673
110,-14.930430457164997,16.517708336904988,1.1525605264787748
111,-14.926263790504997,16.517708336904988,1.2481485110350763
112,-14.447097124604998,16.517708336904988,1.1709131081657387
113,-16.159597121864998,16.51562500357499,1.627078339230118
114,-15.599180456094997,16.51562500357499,1.21737094768091
115,-14.999180457054997,16.51562500357499,1.2776645091848768
116,-16.145013788554998,16.51354167024499,1.1052764633833778
117,-15.586680456114998,16.51354167024499,1.139643754247136
118,-14.967930457104996,16.51354167024499,1.5881144278585195
119,-14.953347123794996,16.51354167024499,1.5421343293087462
120,-14.455430457924997,16.51354167024499,0.8658476880083348
121,-16.245013788394996,16.511458336914988,1.5975252737078245
122,-16.138763788564997,16.511458336914988,1.0583359122248899
123,-15.611680456074996,16.511458336914988,1.1037504697800644
124,-15.601263789424998,16.511458336914988,1.3150284955801057
125,-15.584597122784997,16.511458336914988,0.9348682761557884
126,-14.949180457134997,16.511458336914988,2.424123979019761
127,-14.449180457934997,16.511458336914988,1.1869878323324137
128,-14.430430457964997,16.511458336914988,2.3447988078080524
129,-16.251263788384996,16.50937500358499,0.8063104941264407
130,-16.245013788394996,16.50937500358499,1.0927849126683755
131,-15.624180456054997,16.50937500358499,1.112293696798508
132,-15.607513789414996,16.50937500358499,1.1990380375416974
133,-15.599180456094997,16.50937500358499,1.5678365234396248
134,-15.590847122774997,16.50937500358499,0.4250746209679293
135,-15.051263790304997,16.50937500358499,0.5777402368301283
136,-14.976263790424998,16.50937500358499,0.8357443639982237
137,-14.963763790444997,16.50937500358499,2.841956889494864
138,-14.957513790454996,16.50937500358499,2.4962885024373342
139,-15.607513789414996,16.50729167025499,1.7059101853006642
140,-15.588763789444997,16.50729167025499,0.8339147996915712
141,-15.584597122784997,16.50729167025499,1.815220091118813
142,-15.580430456124997,16.50729167025499,1.9499247245702764
143,-14.445013791274997,16.50729167025499,0.9957951980618892
144,-16.247097121724998,16.50520833692499,1.111118722241044
145,-16.220013788434997,16.50520833692499,1.3894428586649323
146,-15.911680455594997,16.50520833692499,2.0942128190232006
147,-15.617930456064997,16.50520833692499,0.9263089089144175
148,-15.613763789404997,16.50520833692499,1.9316700516908865
149,-15.611680456074996,16.50520833692499,1.783282590353729
150,-15.592930456104996,16.50520833692499,1.1412307442513567
151,-15.580430456124997,16.50520833692499,1.4052693538686343
152,-16.242930455064997,16.503125003594988,1.4875847740038517
153,-16.090847121974996,16.503125003594988,1.6688202164165216
154,-15.901263788944997,16.503125003594988,0.5802204020959034
155,-15.620013789394998,16.503125003594988,0.8753055792761343
156,-15.584597122784997,16.503125003594988,1.8735552410481702
157,-16.251263788384996,16.50104167026499,0.917774078229033
158,-16.211680455114998,16.50104167026499,1.0971019122434196
159,-16.088763788644997,16.50104167026499,1.0939361524090012
160,-15.892930455624997,16.50104167026499,1.718973405133888
161,-15.890847122294996,16.50104167026499,1.8349627063736698
162,-14.999180457054997,16.50104167026499,1.6483984118002972
163,-16.153347121874997,16.49895833693499,1.2182674811388818
164,-15.903347122274997,16.49895833693499,0.8075765953143638
165,-15.901263788944997,16.49895833693499,0.8670007534602828
166,-15.615847122734998,16.49895833693499,1.5394769213378845
167,-15.601263789424998,16.49895833693499,1.451605252233726
168,-15.595013789434997,16.49895833693499,1.3195823835739708
169,-15.590847122774997,16.49895833693499,1.963087259941453
170,-15.588763789444997,16.49895833693499,1.8736695145626219
171,-15.584597122784997,16.49895833693499,1.2325407761419918
