,lon,lat,Max NDVI diff
107,-15.495013789594998,16.51979167023499,0.3657
108,-15.492930456264997,16.51979167023499,0.3283
109,-16.155430455204996,16.517708336904988,0.3575
110,-14.930430457164997,16.517708336904988,0.2574000000000001
111,-14.926263790504997,16.517708336904988,0.23500000000000001
112,-14.447097124604998,16.517708336904988,0.2442
113,-16.159597121864998,16.51562500357499,0.34669999999999995
114,-15.599180456094997,16.51562500357499,0.2777
115,-14.999180457054997,16.51562500357499,0.22909999999999997
116,-16.145013788554998,16.51354167024499,0.17149999999999999
117,-15.586680456114998,16.51354167024499,0.36649999999999994
118,-14.967930457104996,16.51354167024499,0.24910000000000002
119,-14.953347123794996,16.51354167024499,0.2244
120,-14.455430457924997,16.51354167024499,0.23750000000000004
121,-16.245013788394996,16.511458336914988,0.43579999999999997
